abs_time,cam_index,frame_in,rtp_seq
1778593646.747752,2,81,4786
1778593646.769606,1,80,21852
1778593646.788008,2,82,4796
1778593646.802728,1,81,21863
1778593646.828662,2,83,4808
1778593646.849734,1,82,21873
1778593646.858154,2,84,4818
1778593646.888300,1,83,21884
1778593646.903537,2,85,4829
1778593646.950351,1,84,21894
1778593646.953729,2,86,4840
1778593646.959506,1,85,21906
1778593646.991981,2,87,4852
1778593647.005990,1,86,21918
1778593647.017357,2,88,4866
1778593647.046707,1,87,21928
1778593647.063876,2,89,4876
1778593647.091806,1,88,21938
1778593647.103747,2,90,4887
1778593647.121583,1,89,21949
1778593647.153190,2,91,4897
1778593647.169762,1,90,21960
1778593647.179382,2,92,4908
1778593647.207159,1,91,21971
1778593647.221887,2,93,4918
1778593647.254146,1,92,21981
1778593647.273305,2,94,4928
1778593647.280260,1,93,21992
1778593647.307667,2,95,4939
1778593647.329358,1,94,22002
1778593647.337412,2,96,4949
1778593647.371873,1,95,22013
1778593647.384165,2,97,4961
1778593647.416130,1,96,22024
1778593647.426520,2,98,4972
1778593647.496789,2,99,4983
1778593647.521311,1,97,22036
1778593647.611216,1,98,22208
1778593647.617365,2,100,5105
1778593647.618252,1,99,22220
1778593647.621732,1,100,22232
1778593647.623405,2,101,5118
1778593647.627124,2,102,5132
1778593647.634831,1,101,22243
1778593647.636695,2,103,5144
1778593647.644323,1,102,22254
1778593647.684592,2,104,5155
1778593647.687007,1,103,22265
1778593647.706621,2,105,5167
1778593647.729993,1,104,22278
1778593647.738791,2,106,5178
1778593647.780028,1,105,22289
1778593647.781049,2,107,5190
1778593647.818125,1,106,22300
1778593647.822242,2,108,5201
1778593647.848914,1,107,22310
1778593647.870740,2,109,5211
1778593647.889299,1,108,22319
1778593647.897664,2,110,5224
1778593647.929712,1,109,22329
1778593647.951738,2,111,5234
1778593647.970942,1,110,22340
1778593647.984238,2,112,5247
1778593648.003169,1,111,22352
1778593648.030994,2,113,5257
1778593648.047099,1,112,22363
1778593648.062322,2,114,5270
1778593648.090897,1,113,22375
1778593648.104842,2,115,5282
1778593648.134880,1,114,22385
1778593648.148625,2,116,5294
1778593648.160292,1,115,22396
1778593648.188273,2,117,5304
1778593648.205811,1,116,22406
1778593648.220666,2,118,5315
1778593648.252008,1,117,22417
1778593648.266585,2,119,5326
1778593648.289908,1,118,22429
1778593648.304269,2,120,5337
1778593648.323779,1,119,22440
1778593648.348166,2,121,5349
1778593648.366487,1,120,22451
1778593648.384483,2,122,5363
1778593648.409981,1,121,22461
1778593648.423807,2,123,5376
1778593648.450053,1,122,22474
1778593648.465224,2,124,5388
1778593648.484952,1,123,22485
1778593648.511245,2,125,5400
1778593648.527696,1,124,22497
1778593648.538213,2,126,5412
1778593648.568797,1,125,22507
1778593648.589672,2,127,5422
1778593648.610642,1,126,22517
1778593648.638668,2,128,5433
1778593648.649278,1,127,22529
1778593648.682605,2,129,5446
1778593648.689390,1,128,22541
1778593648.709512,2,130,5458
1778593648.738913,1,129,22552
1778593648.754619,2,131,5470
1778593648.774854,1,130,22562
1778593648.785655,2,132,5482
1778593648.801738,1,131,22572
1778593648.841195,2,133,5494
1778593648.849823,1,132,22583
1778593648.878257,2,134,5505
1778593648.887398,1,133,22594
1778593648.912202,2,135,5517
1778593648.936456,1,134,22605
1778593648.951535,2,136,5529
1778593648.981681,1,135,22617
1778593648.986650,2,137,5541
1778593649.024235,1,136,22630
1778593649.029114,2,138,5554
1778593649.048516,1,137,22641
1778593649.068431,2,139,5566
1778593649.089541,1,138,22653
1778593649.109962,2,140,5579
1778593649.127323,1,139,22665
1778593649.149455,2,141,5591
1778593649.189312,1,140,22676
1778593649.239678,2,142,5602
1778593649.252518,1,141,22687
1778593649.259504,2,143,5614
1778593649.314322,1,142,22698
1778593649.317212,2,144,5625
1778593649.345536,1,143,22709
1778593649.349494,2,145,5636
1778593649.353459,1,144,22719
1778593649.402653,2,146,5649
1778593649.433790,1,145,22731
1778593649.438311,2,147,5660
1778593649.438984,1,146,22743
1778593649.460499,2,148,5671
1778593649.493415,2,149,5683
1778593649.493558,1,147,22754
1778593649.897936,1,148,22908
1778593649.981358,2,150,5792
1778593650.001898,1,149,22921
1778593650.032863,2,151,5806
1778593650.053364,1,150,22934
1778593650.056409,2,152,5818
1778593650.062526,1,151,22946
1778593650.068788,2,153,5831
1778593650.084566,1,152,22956
1778593650.089212,2,154,5843
1778593650.117529,1,153,22968
1778593650.135232,2,155,5857
1778593650.137607,1,154,22981
1778593650.140175,2,156,5869
1778593650.142087,1,155,22991
1778593650.150875,2,157,5882
1778593650.154916,1,156,23002
1778593650.159129,2,158,5893
1778593650.178089,1,157,23014
1778593650.195191,2,159,5905
1778593650.212026,1,158,23026
1778593650.220167,2,160,5918
1778593650.238360,1,159,23037
1778593650.241294,2,161,5932
1778593650.295270,2,162,5944
1778593650.296629,1,160,23061
1778593650.300810,1,161,23073
1778593650.301576,2,163,5968
1778593650.311876,1,162,23085
1778593650.315179,2,164,5980
1778593650.330047,1,163,23096
1778593650.333169,2,165,5992
1778593650.334111,1,164,23107
1778593650.336606,2,166,6004
1778593650.339948,1,165,23118
1778593650.353621,2,167,6017
1778593650.356285,1,166,23129
1778593650.359811,2,168,6029
1778593650.382691,1,167,23140
1778593650.386015,2,169,6042
1778593650.388959,2,170,6054
1778593650.390613,1,168,23151
1778593650.404133,1,169,23161
1778593650.406597,2,171,6066
1778593650.412950,1,170,23172
1778593650.437522,2,172,6077
1778593650.440861,1,171,23184
1778593650.469074,2,173,6089
1778593650.500414,1,172,23196
1778593650.504580,2,174,6107
1778593650.528408,1,173,23208
1778593650.544401,2,175,6117
1778593650.570371,1,174,23220
1778593650.590164,2,176,6127
1778593650.604210,1,175,23231
1778593650.628295,2,177,6138
1778593650.650751,1,176,23242
1778593650.662238,2,178,6150
1778593650.687886,1,177,23254
1778593650.716078,2,179,6160
1778593650.731650,1,178,23265
1778593650.749829,2,180,6172
1778593650.761606,1,179,23276
1778593650.789378,2,181,6184
1778593650.808852,1,180,23287
1778593650.820226,2,182,6197
1778593650.851524,1,181,23299
1778593650.868973,2,183,6210
1778593650.892125,1,182,23310
1778593650.906306,2,184,6220
1778593650.933311,1,183,23321
1778593650.949539,2,185,6232
1778593650.973196,1,184,23334
1778593650.986512,2,186,6245
1778593651.011536,1,185,23345
1778593651.025193,2,187,6257
1778593651.054337,1,186,23356
1778593651.064708,2,188,6269
1778593651.085209,1,187,23368
1778593651.108315,2,189,6281
1778593651.128675,1,188,23380
1778593651.140453,2,190,6294
1778593651.169401,1,189,23392
1778593651.197245,2,191,6308
1778593651.214451,1,190,23405
1778593651.239415,2,192,6320
1778593651.262238,1,191,23415
1778593651.270896,2,193,6332
1778593651.290507,1,192,23427
1778593651.299548,2,194,6344
1778593651.330554,1,193,23437
1778593651.344757,2,195,6356
1778593651.372314,1,194,23447
1778593651.385066,2,196,6369
1778593651.413183,1,195,23459
1778593651.440211,2,197,6382
1778593651.500407,1,196,23471
1778593651.500646,2,198,6396
1778593651.581670,2,199,6498
1778593651.592995,2,200,6511
1778593651.593215,1,197,23613
1778593651.597811,1,198,23626
1778593651.598207,2,201,6524
1778593651.600726,1,199,23637
1778593651.610940,1,200,23648
1778593651.626253,2,202,6538
1778593651.642750,1,201,23661
1778593651.666579,2,203,6550
1778593651.687427,1,202,23673
1778593651.709074,2,204,6563
1778593651.732054,1,203,23685
1778593651.740597,2,205,6576
1778593651.775522,1,204,23696
1778593651.791674,2,206,6588
1778593651.811774,1,205,23707
1778593651.827238,2,207,6601
1778593651.852129,1,206,23718
1778593651.869310,2,208,6614
1778593651.890885,1,207,23730
1778593651.900221,2,209,6625
1778593651.931761,1,208,23740
1778593651.947290,2,210,6638
1778593651.967470,1,209,23752
1778593651.992640,2,211,6651
1778593652.010057,1,210,23765
1778593652.028225,2,212,6664
1778593652.050366,1,211,23778
1778593652.059936,2,213,6677
1778593652.100630,1,212,23790
1778593652.107001,2,214,6689
1778593652.130058,1,213,23802
1778593652.149603,2,215,6702
1778593652.169670,1,214,23814
1778593652.191112,2,216,6715
1778593652.209390,1,215,23825
1778593652.223984,2,217,6728
1778593652.252376,1,216,23837
1778593652.266364,2,218,6740
1778593652.309094,1,217,23848
1778593652.338114,2,219,6753
1778593652.343722,1,218,23861
1778593652.351541,2,220,6766
1778593652.369372,1,219,23873
1778593652.379612,2,221,6780
1778593652.415257,1,220,23886
1778593652.429025,2,222,6793
1778593652.451882,1,221,23898
1778593652.508814,2,223,6806
1778593652.513103,1,222,23910
1778593652.517564,2,224,6818
1778593652.535715,1,223,23922
1778593652.541114,2,225,6831
1778593652.570452,1,224,23934
1778593652.592844,2,226,6843
1778593652.625977,1,225,23945
1778593652.627881,2,227,6856
1778593652.649776,1,226,23956
1778593652.668514,2,228,6868
1778593652.690047,1,227,23967
1778593652.700340,2,229,6879
1778593652.738640,1,228,23979
1778593652.753444,2,230,6892
1778593652.772878,1,229,23993
1778593652.792352,2,231,6904
1778593652.802864,1,230,24004
1778593652.829431,2,232,6917
1778593652.852732,1,231,24015
1778593652.864046,2,233,6930
1778593652.889249,1,232,24027
1778593652.905409,2,234,6943
1778593652.945198,1,233,24040
1778593652.946842,2,235,6956
1778593652.963615,1,234,24052
1778593652.998889,2,236,6969
1778593653.008326,1,235,24064
1778593653.021639,2,237,6982
1778593653.049985,1,236,24076
1778593653.066320,2,238,6994
1778593653.091569,1,237,24088
1778593653.106921,2,239,7007
1778593653.123622,1,238,24100
1778593653.151690,2,240,7020
1778593653.168467,1,239,24112
1778593653.180589,2,241,7032
1778593653.210360,1,240,24124
1778593653.233240,2,242,7046
1778593653.253132,1,241,24137
1778593653.266659,2,243,7060
1778593653.283962,1,242,24149
1778593653.309968,2,244,7073
1778593653.327355,1,243,24162
1778593653.341547,2,245,7086
1778593653.368948,1,244,24173
1778593653.386579,2,246,7097
1778593653.410984,1,245,24185
1778593653.427302,2,247,7110
1778593653.492916,2,248,7124
1778593653.521029,1,246,24198
1778593653.584844,2,249,7241
1778593653.588082,1,247,24367
1778593653.589875,2,250,7255
1778593653.591251,1,248,24380
1778593653.593105,2,251,7269
1778593653.594425,1,249,24393
1778593653.611738,1,250,24404
1778593653.626328,2,252,7283
1778593653.665170,1,251,24416
1778593653.666352,2,253,7295
1778593653.683012,1,252,24428
1778593653.724654,2,254,7307
1778593653.727357,1,253,24441
1778593653.765376,2,255,7321
1778593653.773977,1,254,24452
1778593653.787988,2,256,7333
1778593653.812857,1,255,24463
1778593653.830120,2,257,7346
1778593653.846293,1,256,24474
1778593653.869830,2,258,7358
1778593653.890492,1,257,24485
1778593653.903712,2,259,7371
1778593653.931194,1,258,24498
1778593653.952422,2,260,7383
1778593653.972512,1,259,24509
1778593653.987812,2,261,7397
1778593654.006425,1,260,24520
1778593654.031221,2,262,7411
1778593654.049376,1,261,24532
1778593654.076554,2,263,7422
1778593654.092430,1,262,24546
1778593654.105592,2,264,7436
1778593654.131538,1,263,24557
1778593654.147628,2,265,7449
1778593654.175588,1,264,24569
1778593654.189227,2,266,7462
1778593654.206385,1,265,24580
1778593654.221343,2,267,7475
1778593654.251732,1,266,24593
1778593654.268444,2,268,7488
1778593654.290634,1,267,24605
1778593654.310250,2,269,7500
1778593654.332893,1,268,24617
1778593654.349251,2,270,7512
1778593654.365787,1,269,24629
1778593654.381965,2,271,7525
1778593654.409062,1,270,24640
1778593654.426104,2,272,7539
1778593654.450441,1,271,24651
1778593654.468770,2,273,7551
1778593654.495727,1,272,24663
1778593654.509104,2,274,7563
1778593654.527426,1,273,24675
1778593654.548788,2,275,7576
1778593654.571014,1,274,24686
1778593654.583889,2,276,7590
1778593654.610811,1,275,24698
1778593654.626875,2,277,7601
1778593654.651937,1,276,24709
1778593654.672818,2,278,7614
1778593654.686588,1,277,24720
1778593654.712793,2,279,7625
1778593654.733240,1,278,24731
1778593654.739722,2,280,7639
1778593654.770877,1,279,24743
1778593654.788978,2,281,7652
1778593654.812631,1,280,24755
1778593654.828777,2,282,7664
1778593654.846198,1,281,24766
1778593654.871198,2,283,7677
1778593654.892825,1,282,24779
1778593654.899877,2,284,7689
1778593654.930332,1,283,24791
1778593654.959169,2,285,7702
1778593654.973431,1,284,24802
1778593654.989938,2,286,7714
1778593655.018067,1,285,24814
1778593655.054353,2,287,7726
1778593655.116198,1,286,24826
1778593655.120978,2,288,7739
1778593655.124048,1,287,24838
1778593655.129195,2,289,7752
1778593655.139501,1,288,24851
1778593655.147543,2,290,7766
1778593655.173585,1,289,24863
1778593655.190824,2,291,7779
1778593655.210047,1,290,24874
1778593655.222397,2,292,7792
1778593655.252442,1,291,24885
1778593655.269853,2,293,7803
1778593655.293666,1,292,24897
1778593655.310635,2,294,7816
1778593655.340309,1,293,24909
1778593655.353652,2,295,7828
1778593655.384794,1,294,24922
1778593655.385913,2,296,7840
1778593655.412577,1,295,24933
1778593655.426605,2,297,7854
1778593655.496683,1,296,24945
1778593655.518771,2,298,7867
1778593655.684121,1,297,25098
1778593655.693373,2,299,7981
1778593655.719767,1,298,25112
1778593655.723869,2,300,7995
1778593655.727409,1,299,25125
1778593655.730749,2,301,8011
1778593655.736503,1,300,25139
1778593655.740646,2,302,8026
1778593655.768804,1,301,25151
1778593655.772445,1,302,25162
1778593655.773182,2,303,8038
1778593655.781109,2,304,8051
1778593655.783745,1,303,25173
1778593655.786157,2,305,8063
1778593655.832031,1,304,25185
1778593655.835673,2,306,8075
1778593655.838575,1,305,25197
1778593655.840540,2,307,8088
1778593655.852298,1,306,25208
1778593655.871892,2,308,8100
1778593655.897739,1,307,25220
1778593655.899702,2,309,8113
1778593655.925083,1,308,25231
1778593655.948403,2,310,8125
1778593655.970167,1,309,25242
1778593656.028511,2,311,8138
1778593656.028658,1,310,25255
1778593656.033299,2,312,8150
1778593656.054272,1,311,25266
1778593656.074760,2,313,8162
1778593656.083677,1,312,25278
1778593656.108545,2,314,8175
1778593656.130475,1,313,25290
1778593656.150177,2,315,8188
1778593656.171639,1,314,25301
1778593656.195717,2,316,8201
1778593656.212734,1,315,25313
1778593656.252741,2,317,8214
1778593656.257651,1,316,25325
1778593656.266655,2,318,8227
1778593656.340179,1,317,25337
1778593656.350276,2,319,8240
1778593656.351746,1,318,25349
1778593656.353685,2,320,8252
1778593656.375146,1,319,25360
1778593656.382071,2,321,8264
1778593656.406664,1,320,25372
1778593656.432250,2,322,8276
1778593656.451196,1,321,25384
1778593656.467652,2,323,8289
1778593656.492453,1,322,25395
1778593656.511175,2,324,8301
1778593656.538229,1,323,25406
1778593656.540697,2,325,8314
1778593656.564338,1,324,25419
1778593656.586691,2,326,8327
1778593656.609399,1,325,25431
1778593656.631575,2,327,8340
1778593656.651134,1,326,25443
1778593656.670565,2,328,8353
1778593656.699117,1,327,25455
1778593656.701303,2,329,8365
1778593656.727380,1,328,25467
1778593656.751928,2,330,8377
1778593656.774329,1,329,25479
1778593656.790378,2,331,8390
1778593656.814243,1,330,25491
1778593656.832730,2,332,8403
1778593656.848448,1,331,25503
1778593656.862828,2,333,8416
1778593656.892198,1,332,25515
1778593656.912390,2,334,8428
1778593656.931873,1,333,25526
1778593656.950571,2,335,8439
1778593656.974857,1,334,25538
1778593656.990687,2,336,8452
1778593657.005031,1,335,25550
1778593657.022257,2,337,8465
1778593657.050161,1,336,25563
1778593657.069571,2,338,8478
1778593657.093474,1,337,25575
1778593657.108450,2,339,8491
1778593657.133086,1,338,25587
1778593657.150647,2,340,8505
1778593657.167236,1,339,25599
1778593657.181708,2,341,8518
1778593657.211921,1,340,25611
1778593657.228237,2,342,8530
1778593657.256756,1,341,25623
1778593657.269499,2,343,8543
1778593657.299040,1,342,25636
1778593657.310395,2,344,8557
1778593657.327475,1,343,25647
1778593657.341343,2,345,8569
1778593657.372626,1,344,25659
1778593657.386631,2,346,8581
1778593657.416397,1,345,25670
1778593657.430760,2,347,8593
1778593657.492148,2,348,8607
1778593657.541328,1,346,25682
1778593657.571005,2,349,8719
1778593657.575567,2,350,8733
1778593657.587812,1,347,25835
1778593657.590712,1,348,25848
1778593657.593705,1,349,25862
1778593657.639105,2,351,8748
1778593657.641956,1,350,25874
1778593657.646921,2,352,8762
1778593657.652958,1,351,25887
1778593657.668956,2,353,8775
1778593657.699234,1,352,25899
1778593657.711155,2,354,8788
1778593657.728308,1,353,25910
1778593657.748757,2,355,8800
1778593657.769915,1,354,25922
1778593657.789129,2,356,8813
1778593657.810734,1,355,25934
1778593657.830271,2,357,8826
1778593657.851529,1,356,25945
1778593657.870720,2,358,8839
1778593657.895610,1,357,25957
1778593657.901738,2,359,8852
1778593657.926156,1,358,25969
1778593657.947550,2,360,8864
1778593657.969264,1,359,25981
1778593657.989414,2,361,8876
1778593658.010765,1,360,25993
1778593658.032881,2,362,8889
1778593658.053615,1,361,26004
1778593658.062771,2,363,8902
1778593658.090135,1,362,26016
1778593658.109566,2,364,8914
1778593658.131403,1,363,26029
1778593658.149755,2,365,8927
1778593658.171592,1,364,26040
1778593658.191263,2,366,8941
1778593658.216720,1,365,26052
1778593658.222066,2,367,8955
1778593658.246407,1,366,26064
1778593658.271871,2,368,8967
1778593658.303381,1,367,26075
1778593658.309397,2,369,8980
1778593658.333524,1,368,26088
1778593658.351323,2,370,8991
1778593658.375385,1,369,26101
1778593658.382207,2,371,9004
1778593658.405676,1,370,26111
1778593658.426169,2,372,9017
1778593658.450653,1,371,26123
1778593658.471208,2,373,9029
1778593658.496017,1,372,26135
1778593658.512170,2,374,9042
1778593658.533833,1,373,26147
1778593658.543616,2,375,9055
1778593658.568737,1,374,26160
1778593658.592150,2,376,9067
1778593658.610059,1,375,26172
1778593658.633365,2,377,9080
1778593658.653559,1,376,26183
1778593658.672510,2,378,9092
1778593658.695157,1,377,26195
1778593658.706823,2,379,9104
1778593658.730563,1,378,26207
1778593658.750700,2,380,9118
1778593658.771679,1,379,26218
1778593658.788585,2,381,9131
1778593658.813418,1,380,26230
1778593658.833787,2,382,9142
1778593658.857183,1,381,26243
1778593658.860286,2,383,9155
1778593658.901073,1,382,26255
1778593658.907907,2,384,9168
1778593658.931253,1,383,26267
1778593658.949388,2,385,9180
1778593658.976276,1,384,26279
1778593658.992296,2,386,9193
1778593659.013727,1,385,26291
1778593659.021376,2,387,9206
1778593659.056607,1,386,26303
1778593659.101492,2,388,9219
1778593659.160387,1,387,26315
1778593659.162623,2,389,9231
1778593659.186767,1,388,26327
1778593659.191409,2,390,9244
1778593659.193612,1,389,26340
1778593659.196615,2,391,9257
1778593659.205965,1,390,26352
1778593659.229057,2,392,9270
1778593659.255148,1,391,26363
1778593659.269665,2,393,9284
1778593659.291883,1,392,26374
1778593659.323704,2,394,9297
1778593659.336909,1,393,26385
1778593659.341597,2,395,9309
1778593659.370880,1,394,26398
1778593659.388593,2,396,9322
1778593659.415186,1,395,26409
1778593659.429143,2,397,9335
1778593659.504528,2,398,9349
1778593659.563691,1,396,26421
1778593659.715921,1,397,26576
1778593659.739054,2,399,9471
1778593659.742636,1,398,26591
1778593659.759712,2,400,9485
1778593659.762639,1,399,26603
1778593659.770332,2,401,9499
1778593659.821615,1,400,26616
1778593659.827760,2,402,9512
1778593659.836423,1,401,26628
1778593659.842717,2,403,9526
1778593659.857957,1,402,26640
1778593659.861528,2,404,9539
1778593659.877719,1,403,26652
1778593659.882980,2,405,9552
1778593659.900548,1,404,26663
1778593659.913076,2,406,9566
1778593659.917685,1,405,26674
1778593659.944319,2,407,9578
1778593659.948843,1,406,26687
1778593659.955199,2,408,9590
1778593659.967646,1,407,26699
1778593659.972551,2,409,9601
1778593659.977318,1,408,26710
1778593659.980434,2,410,9613
1778593659.983547,1,409,26722
1778593659.989100,2,411,9626
1778593660.015509,1,410,26733
1778593660.034214,2,412,9638
1778593660.050171,1,411,26746
1778593660.065629,2,413,9652
1778593660.095349,1,412,26758
1778593660.109449,2,414,9665
1778593660.136851,1,413,26770
1778593660.174727,2,415,9677
1778593660.178221,1,414,26782
1778593660.192352,2,416,9689
1778593660.209740,1,415,26793
1778593660.222885,2,417,9701
1778593660.253646,1,416,26805
1778593660.272740,2,418,9713
1778593660.296520,1,417,26816
1778593660.310631,2,419,9726
1778593660.335721,1,418,26827
1778593660.352929,2,420,9738
1778593660.369855,1,419,26838
1778593660.383205,2,421,9752
1778593660.421914,1,420,26850
1778593660.425911,2,422,9765
1778593660.452531,1,421,26863
1778593660.469337,2,423,9778
1778593660.496683,1,422,26875
1778593660.512184,2,424,9790
1778593660.526824,1,423,26888
1778593660.542854,2,425,9803
1778593660.572821,1,424,26900
1778593660.585601,2,426,9816
1778593660.613399,1,425,26912
1778593660.659320,2,427,9828
1778593660.661132,1,426,26924
1778593660.670999,2,428,9839
1778593660.687554,1,427,26937
1778593660.722780,2,429,9853
1778593660.732947,1,428,26950
1778593660.743395,2,430,9867
1778593660.783404,1,429,26962
1778593660.792517,2,431,9880
1778593660.814309,1,430,26973
1778593660.831761,2,432,9892
1778593660.846104,1,431,26985
1778593660.885273,2,433,9904
1778593660.891916,1,432,26996
1778593660.906753,2,434,9917
1778593660.966147,1,433,27008
1778593660.967240,2,435,9929
1778593660.980977,1,434,27020
1778593660.991201,2,436,9941
1778593661.040807,1,435,27033
1778593661.046747,2,437,9953
1778593661.052650,1,436,27045
1778593661.065277,2,438,9966
1778593661.111710,1,437,27056
1778593661.113302,2,439,9978
1778593661.133721,1,438,27068
1778593661.149209,2,440,9990
1778593661.206901,1,439,27080
1778593661.207271,2,441,10002
1778593661.225047,1,440,27090
1778593661.229160,2,442,10015
1778593661.278484,1,441,27101
1778593661.279880,2,443,10027
1778593661.294399,1,442,27114
1778593661.311789,2,444,10039
1778593661.338876,1,443,27125
1778593661.351375,2,445,10052
1778593661.373545,1,444,27137
1778593661.413220,2,446,10067
1778593661.419344,1,445,27150
1778593661.426538,2,447,10079
1778593661.503392,1,446,27163
1778593661.521586,2,448,10093
1778593661.553621,1,447,27320
1778593661.559930,1,448,27334
1778593661.572248,2,449,10214
1778593661.575231,2,450,10228
1778593661.582731,1,449,27347
1778593661.594129,2,451,10242
1778593661.615362,1,450,27358
1778593661.631203,2,452,10255
1778593661.663521,1,451,27370
1778593661.673751,2,453,10267
1778593661.696898,1,452,27382
1778593661.702499,2,454,10280
