cam_index,rtp_seq,transit_ms
0,38681,163874.5022
0,39246,204473.3722
0,39308,150960.0830
0,39463,208079.7081
0,39502,162941.6890
0,39571,153647.6603
0,39791,164056.9260
0,39859,161178.1271
0,39874,207646.3282
0,40028,161051.4231
0,40370,205298.8591
0,40393,210108.1381
0,40437,152795.6243
0,40480,160543.1473
0,40496,161182.6611
0,40565,206805.0492
0,40568,160468.6511
0,40857,152330.8520
0,40896,209670.6371
0,40926,209715.1551
0,40937,152166.6169
0,40975,161567.7810
0,41021,209513.7682
0,41058,159900.2192
0,41072,152186.0449
0,41091,159850.6591
0,41313,205552.7363
0,41374,205519.2060
0,41421,205878.6561
0,41451,151697.0382
0,41530,208999.5310
0,41545,148438.2322
0,41680,160584.0890
0,41954,208407.8131
0,41981,203648.5531
0,42012,144634.0590
0,42038,208468.4722
0,42184,158728.3313
0,42224,159981.9951
0,42428,204477.4182
0,42627,200993.6702
0,42972,159245.2292
0,43012,159151.8912
0,43075,204317.0502
0,43131,207266.4022
0,43183,146616.7500
0,43194,160460.6051
0,43332,159062.8641
0,43396,206987.2520
0,43485,158022.6831
0,43566,146161.2291
0,43671,146098.4080
0,43886,156875.0522
0,43978,202869.9200
0,43991,203265.8501
0,44263,156539.6831
0,44568,156388.7701
0,44573,145323.5750
0,44591,205998.4622
0,44611,199025.9721
0,44653,198993.4242
0,45190,200350.6522
0,45263,155527.6871
0,45293,156764.5342
0,45311,155572.4101
0,45329,205089.8101
0,45426,201334.4202
0,45452,157237.3831
0,45498,204903.8811
0,45558,204829.6902
0,45855,157779.7432
0,45981,147021.3020
0,46168,201299.8662
0,46317,157432.8883
0,46460,155778.6753
0,46515,143178.2212
0,46589,203893.1313
0,47073,153644.8522
0,47132,156545.9890
0,47170,202938.5750
0,47171,155473.1002
0,47230,154913.0912
0,47240,142662.1161
0,47281,142437.5362
0,47760,195778.3282
0,48111,202057.1442
0,48237,202142.9331
0,48269,202172.6620
0,48270,141335.8471
0,48313,141343.0212
0,48618,152071.6112
0,48660,201687.3240
0,48841,153341.7072
0,48915,201368.2570
0,49187,201225.0001
0,49415,200853.7130
0,49574,153897.8963
0,49633,200758.2781
0,49634,152096.1492
0,49834,200441.8499
0,49952,197100.8282
0,50068,193446.3501
0,50103,199701.8530
0,50134,193375.7002
0,50166,196896.9052
0,50310,199880.2931
0,50365,152189.8873
0,50479,139122.9012
0,50683,150069.2790
0,50704,149919.4701
0,51040,195718.2071
0,51514,138061.3942
0,51584,138005.5571
0,51683,138227.9751
0,52378,197753.5312
0,52555,192813.2801
0,52743,136775.4252
0,52792,194176.2202
0,53154,149345.9182
0,53487,196876.2062
0,53631,193114.2821
0,54033,146651.8521
0,54232,195799.5903
0,54423,146773.0451
0,54446,135060.8802
0,54476,147990.5622
0,54542,146096.4823
0,54826,195355.2642
0,54987,148338.1600
0,54988,191926.9011
0,55345,134149.2372
0,55525,193922.1210
0,55819,133656.7101
0,55933,145851.4822
0,55953,144674.4511
0,56251,144396.3983
0,56392,133065.5940
0,56492,133158.4442
0,56705,193329.3130
0,56920,189655.4303
0,56979,192919.2891
0,57108,132490.0863
0,57347,189543.6552
